AppTag,AppName,JA3,Host,Sni,Subject
chrome,chrome,760D2D1F77B45623BAFF1D4264BB020C,j.clarity.ms,j.clarity.ms,a.clarity.ms
Spotify,,CD08E31494F9531F560D64C695473DA9,heads-fa.scdn.co,heads-fa.scdn.co,*.scdn.co
,tor,140E0F0CAD708278ADE0984528FE8493,,www.xzvd.com,
chrome,chrome,D3CBB10286923223C215F0403D6DD0B0,loki.delve.office.com,eur.loki.delve.office.com,loki.delve.office.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,c.contentsquare.net,c.contentsquare.net,kep-web.ba.contentsquare.net
firefox,,02AA4679DF284F240695DA144B70C288,safebrowsing.googleapis.com,safebrowsing.googleapis.com,
firefox,firefox,579CCEF312D18482FC42E2B822CA2430,static.twitchcdn.net,static.twitchcdn.net,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.gkv2tuk7wxwaz4s2fc6uah.com,
Zoom,Zoom,832952DB10F1453442636675BED2702B,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,k-aeu1.contentsquare.net,k-aeu1.contentsquare.net,kep-malka.ba.contentsquare.net
chrome,chrome,D3CBB10286923223C215F0403D6DD0B0,loki.delve.office.com,eur.loki.delve.office.com,loki.delve.office.com
chrome,,B0D6E4F6C498D27D5C8AB085B773B826,unagi.amazon.com,unagi.amazon.com,unagi-na.amazon.com
chrome,,9F74ADA9A55E9F5E7CCFB01E4389BA0A,unagi.amazon.com,unagi.amazon.com,unagi-na.amazon.com
chrome,,6141033E6FA9080CAE6DF02200A79F5B,j.clarity.ms,j.clarity.ms,a.clarity.ms
chrome,,ADCD30A3845B9EC59B5DE891C6DFAD64,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
,tor,140E0F0CAD708278ADE0984528FE8493,,www.gkv2tuk7wxwaz4s2fc6uah.com,
,tor,140E0F0CAD708278ADE0984528FE8493,,www.yaik6sr4fysd5.com,
firefox,,579CCEF312D18482FC42E2B822CA2430,clients2.google.com,www.youtube.com,
firefox,firefox,579CCEF312D18482FC42E2B822CA2430,static.twitchcdn.net,static.twitchcdn.net,
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,contile.services.mozilla.com,contile.services.mozilla.com,
firefox,,579CCEF312D18482FC42E2B822CA2430,top-fwz1.mail.ru,top-fwz1.mail.ru,*.mail.ru
firefox,firefox,579CCEF312D18482FC42E2B822CA2430,video-weaver.prg03.hls.ttvnw.net,video-weaver.prg03.hls.ttvnw.net,
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,video-edge-2357fa.prg03.abs.hls.ttvnw.net,video-edge-2357fa.prg03.abs.hls.ttvnw.net,
firefox,firefox,C279B0189EDB9269DA7BC43DEA5E0C36,twitch.map.fastly.net,gql.twitch.tv,
WhatsApp,,A0E9F5D64349FB13191BC781F81F42E1,incoming.telemetry.mozilla.org,incoming.telemetry.mozilla.org,*.telemetry.mozilla.org
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,c.msn.com,c.msn.com,c.msn.com
msedge,msedge,04DD53033EE41EAD468844C613C3BAF2,assets.msn.com,assets.msn.com,
msedge,msedge,04DD53033EE41EAD468844C613C3BAF2,assets.msn.com,assets.msn.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,c.bing.com,www.bing.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,loki.delve.office.com,loki.delve.office.com,loki.delve.office.com
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,business.bing.com,business.bing.com,www.bing.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.netflix.com,www.netflix.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,assets.nflxext.com,assets.nflxext.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,substrate.office.com,substrate.office.com,outlook.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,assets.nflxext.com,assets.nflxext.com,
msedge,msedge,04DD53033EE41EAD468844C613C3BAF2,assets.nflxext.com,assets.nflxext.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,privacyportaluat.onetrust.com,privacyportaluat.onetrust.com,
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,edge.microsoft.com,edge.microsoft.com,edge.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,assets.nflxext.com,assets.nflxext.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,assets.nflxext.com,assets.nflxext.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,assets.nflxext.com,assets.nflxext.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,assets.nflxext.com,assets.nflxext.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,assets.nflxext.com,assets.nflxext.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,occ-0-1740-1432.1.nflxso.net,occ-0-1740-1432.1.nflxso.net,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ichnaea-web.netflix.com,ichnaea-web.netflix.com,ichnaea-web.netflix.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ae.nflximg.net,ae.nflximg.net,assets.nflxext.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.netflix.com,www.netflix.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,privacyportaluat.onetrust.com,privacyportaluat.onetrust.com,
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ichnaea-web.netflix.com,ichnaea-web.netflix.com,ichnaea-web.netflix.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.netflix.com,www.netflix.com,
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,c.bing.com,c.bing.com,www.bing.com
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,business.bing.com,ent-api.msn.com,*.msn.com
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,api.msn.com,api.msn.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,arc.msn.com,arc.msn.com,arc.msn.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,webshell.suite.office.com,webshell.suite.office.com,webshell.suite.office.com
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,api.msn.com,ntp.msn.com,*.msn.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.amazon.com,www.amazon.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,images-eu.ssl-images-amazon.com,images-na.ssl-images-amazon.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,fls-na.amazon.com,fls-na.amazon.com,fls-na.amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,assoc-na.associates-amazon.com,assoc-na.associates-amazon.com,assoc-na.associates-amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ups.analytics.yahoo.com,ups.analytics.yahoo.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,completion.amazon.com,completion.amazon.com,completion.amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,beacon.krxd.net,beacon.krxd.net,beacon.krxd.net
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,s.amazon-adsystem.com,s.amazon-adsystem.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,odr.mookie1.com,odr.mookie1.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,aa.agkn.com,aa.agkn.com,*.agkn.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,cm.g.doubleclick.net,cm.g.doubleclick.net,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,eb2.3lift.com,eb2.3lift.com,*.3lift.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ups.analytics.yahoo.com,ups.analytics.yahoo.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ads.samba.tv,ads.samba.tv,*.samba.tv
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,token.rubiconproject.com,token.rubiconproject.com,*.rubiconproject.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,t.myvisualiq.net,t.myvisualiq.net,*.myvisualiq.net
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,image6.pubmatic.com,image6.pubmatic.com,*.pubmatic.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.amazon.com,www.amazon.com,
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,s.amazon-adsystem.com,s.amazon-adsystem.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,d2ef20sk9hi1u3.cloudfront.net,d2ef20sk9hi1u3.cloudfront.net,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dr3fr5q4g2ul9.cloudfront.net,dr3fr5q4g2ul9.cloudfront.net,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,x.bidswitch.net,x.bidswitch.net,*.bidswitch.net
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,public-prod-dspcookiematching.dmxleo.com,public-prod-dspcookiematching.dmxleo.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ads.samba.tv,ads.samba.tv,*.samba.tv
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dsum-sec.casalemedia.com,dsum-sec.casalemedia.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dpm.demdex.net,dpm.demdex.net,*.demdex.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,s.amazon-adsystem.com,s.amazon-adsystem.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,s.amazon-adsystem.com,s.amazon-adsystem.com,s.amazon-adsystem.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,us-u.openx.net,us-u.openx.net,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,pixel.rubiconproject.com,pixel.rubiconproject.com,*.rubiconproject.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,s.amazon-adsystem.com,s.amazon-adsystem.com,
msedge,,DE4389C26478C9CF885D0B33FD1307CF,music.amazon.de,sb.scorecardresearch.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,usermatch.krxd.net,usermatch.krxd.net,usermatch.krxd.net
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,usersync.samplicio.us,usersync.samplicio.us,*.samplicio.us
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,tags.bluekai.com,tags.bluekai.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dsum-sec.casalemedia.com,dsum-sec.casalemedia.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,sync.taboola.com,sync.taboola.com,*.taboola.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.imdb.com,www.imdb.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,lciapi.ninthdecimal.com,lciapi.ninthdecimal.com,*.ninthdecimal.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,sync.search.spotxchange.com,sync.search.spotxchange.com,*.search.spotxchange.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,cms.analytics.yahoo.com,cms.analytics.yahoo.com,real.sp.analytics.yahoo.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,match.360yield.com,match.360yield.com,*.360yield.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,amazon.partners.tremorhub.com,amazon.partners.tremorhub.com,*.tremorhub.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,bs.serving-sys.com,bs.serving-sys.com,bs.serving-sys.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,pi.ispot.tv,pi.ispot.tv,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ads.stickyadstv.com,ads.stickyadstv.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ads.stickyadstv.com,ads.stickyadstv.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,loadus.exelator.com,loadus.exelator.com,*.exelator.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,c1.adform.net,c1.adform.net,track.adform.net
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,s.amazon-adsystem.com,s.amazon-adsystem.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,image2.pubmatic.com,image2.pubmatic.com,*.pubmatic.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,sync.search.spotxchange.com,sync.search.spotxchange.com,*.search.spotxchange.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,lm.serving-sys.com,lm.serving-sys.com,lm.serving-sys.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,dsum-sec.casalemedia.com,ssum-sec.casalemedia.com,
Zoom,Zoom,832952DB10F1453442636675BED2702B,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,amazon.co.uk,amazon.co.uk,*.peg.a2z.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,fls-na.amazon.com,fls-na.amazon.com,fls-na.amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,lm.serving-sys.com,lm.serving-sys.com,lm.serving-sys.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,unagi-na.amazon.com,unagi-na.amazon.com,unagi-na.amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,unagi-na.amazon.com,unagi.amazon.com,unagi-na.amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ib.adnxs.com,ib.adnxs.com,*.adnxs.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,ib.adnxs.com,ib.adnxs.com,*.adnxs.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,rtb-csync.smartadserver.com,rtb-csync.smartadserver.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,completion.amazon.de,completion.amazon.co.uk,completion.amazon.co.uk
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,uipglob.semasio.net,uipglob.semasio.net,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,uipglob.semasio.net,uipglob.semasio.net,
msedge,msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,c.bing.com,www.bing.com,www.bing.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,amazon.de,amazon.de,*.peg.a2z.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,completion.amazon.de,completion.amazon.de,completion.amazon.co.uk
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,images-eu.ssl-images-amazon.com,m.media-amazon.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,aax-eu.amazon-adsystem.com,aax-eu.amazon-adsystem.com,aax-eu.amazon-adsystem.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,images-eu.ssl-images-amazon.com,m.media-amazon.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.amazon.de,www.amazon.de,
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,fls-eu.amazon.co.uk,fls-eu.amazon.co.uk,fls-eu.amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,gnar.grammarly.com,gnar.grammarly.com,gnar.grammarly.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,auth.grammarly.com,auth.grammarly.com,auth.grammarly.com
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
Zoom,Zoom,832952DB10F1453442636675BED2702B,,zoomff134-224-97-137mmr.cloud.zoom.us,*.cloud.zoom.us
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,f-log-extension.grammarly.io,f-log-extension.grammarly.io,f-log.grammarly.io
Zoom,,366D007990AF3B100F90C88FCFF57A8A,zoom.us,zoom.us,
msedge,,295B8FA5DB7CFEC6CF325AAE9E1C60B6,www.linkedin.com,www.linkedin.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,unagi.amazon.de,unagi-eu.amazon.com,unagi-eu.amazon.com
msedge,msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,edge.microsoft.com,edge.microsoft.com,edge.microsoft.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,browser.pipe.aria.microsoft.com,browser.pipe.aria.microsoft.com,*.events.data.microsoft.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,business.bing.com,business.bing.com,www.bing.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,f-log-extension.grammarly.io,f-log-extension.grammarly.io,f-log.grammarly.io
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,k-aeu1.contentsquare.net,k-aeu1.contentsquare.net,kep-malka.ba.contentsquare.net
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,edge.microsoft.com,edge.microsoft.com,edge.microsoft.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,clients2.google.com,clients2.google.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,unagi.amazon.de,unagi.amazon.co.uk,unagi-eu.amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,unagi.amazon.de,unagi.amazon.de,unagi-eu.amazon.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,www.amazon.co.uk,www.amazon.co.uk,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,update.googleapis.com,update.googleapis.com,
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,treatment.grammarly.com,treatment.grammarly.com,treatment.grammarly.com
msedge,,24C42D3E77F06F2A8F47F4EBBBFDFAF4,data.grammarly.com,data.grammarly.com,data.grammarly.com
